acc,label,phylum,f1,cls,n_overlap,grp_size,is_longest,length
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,74,17,0,2204
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,91,18,0,1601
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,96,19,0,1928
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,69,13,0,1583
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,66,20,0,1295
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,100,27,0,1415
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,97,43,0,2051
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,95,35,0,1466
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,82,12,0,1568
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,109,32,0,2261
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,169,31,0,3452
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,79,19,0,1445
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,83,30,0,1469
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,65,34,0,1451
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,70,21,0,1310
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,111,29,0,2120
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,102,23,0,2489
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,69,19,0,1265
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,59,26,0,1460
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,64,24,0,1553
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,62,7,0,1367
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,72,26,0,1940
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,187,58,0,3650
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,113,30,0,1646
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,86,17,0,1946
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,84,33,0,1646
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,96,31,0,1673
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,68,32,0,1355
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,56,17,0,1334
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,90,30,0,1616
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,72,24,0,1331
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,96,44,0,1415
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,70,31,0,1286
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,109,31,0,1964
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,74,27,0,1553
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,100,19,0,1526
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,76,35,0,1862
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,74,22,0,1382
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,42,5,0,1391
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,79,16,0,1862
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,75,26,0,1352
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,64,23,0,1496
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,88,14,0,1634
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,64,26,0,1361
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,84,36,0,1547
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,51,10,0,1526
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,74,17,0,1745
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,103,46,0,2306
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,79,28,0,1661
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,68,32,0,1418
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,78,17,0,1562
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,102,36,0,1580
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,102,46,0,2078
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,108,39,0,2099
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,60,25,0,1283
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,69,16,0,1718
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,66,27,0,1292
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,89,27,0,1478
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,61,33,0,1349
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,40,15,0,1490
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,91,28,0,1892
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,70,32,0,1415
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,59,10,0,1652
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,49,18,0,1334
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,102,30,0,1496
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,65,9,0,1604
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,129,60,0,2279
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,76,28,0,1952
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,66,25,0,1328
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,74,22,0,1355
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,36,6,0,1727
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,93,29,0,1805
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,89,47,0,2033
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,78,35,0,1673
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,87,38,0,1649
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,34,13,0,1424
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,123,64,0,2108
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,60,20,0,1370
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,77,33,0,1775
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,97,63,0,2531
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,107,41,0,1964
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,81,36,0,1718
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,89,47,0,1424
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,111,15,0,2801
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,62,23,0,1475
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,54,18,0,1373
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,148,49,0,3404
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,88,30,0,1559
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,77,36,0,1670
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,86,33,0,2078
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,100,54,0,2684
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,119,45,0,2348
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,106,47,0,2006
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,128,52,0,2756
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,87,30,0,1802
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,79,29,0,1514
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,82,33,0,1403
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,103,49,0,2096
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,80,27,0,1655
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,46,12,0,1400
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,56,8,0,1340
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,76,16,0,1760
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,44,14,0,1367
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,45,16,0,1367
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,59,18,0,1874
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,105,23,0,1349
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,101,31,0,2300
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,37,17,0,1469
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,90,21,0,1418
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,66,29,0,1331
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,135,59,0,2495
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,158,41,0,4157
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,67,20,0,1313
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,86,37,0,2357
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,156,45,0,2573
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,100,31,0,2066
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,54,12,0,1610
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,79,10,0,1817
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,102,34,0,1601
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,74,34,0,1520
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,78,39,0,1433
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,54,17,0,1589
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,72,35,0,1448
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,63,17,0,2588
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,46,19,0,1451
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,66,30,0,1589
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,87,19,0,2294
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,273,119,0,5804
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,73,24,0,1325
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,70,5,0,1514
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,84,37,0,1619
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,42,19,0,1745
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,228,61,0,6356
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,89,21,0,1538
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,647,303,0,14711
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,51,12,0,1628
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,57,8,0,1820
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,44,14,0,1268
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,86,36,0,1616
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,85,38,0,1604
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,39,3,0,1370
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,120,46,0,3707
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,110,47,0,2327
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,56,14,0,1352
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,83,29,0,1754
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,67,26,0,1352
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,38,14,0,1454
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,56,22,0,1355
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,122,51,0,2354
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,49,18,0,1391
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,54,26,0,1307
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,65,22,0,1502
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,71,36,0,2075
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,45,10,0,1388
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,48,24,0,1370
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,69,7,0,1406
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,64,5,0,1427
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,37,17,0,1289
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,90,5,0,1613
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,69,33,0,1844
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,125,25,0,1895
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,84,22,0,1709
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,71,34,0,1994
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,87,17,0,2561
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,62,9,0,1268
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,54,16,0,1382
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,67,30,0,1271
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,135,30,0,2876
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,62,7,0,1274
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,53,32,0,1439
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,103,25,0,2084
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,91,22,0,1772
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,60,19,0,1766
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,60,17,0,1427
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,60,38,0,1337
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,44,21,0,1835
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,40,25,0,1448
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,80,17,0,1844
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,184,32,0,3740
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,89,1,1,2105
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,63,15,0,1310
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,74,20,0,1586
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,151,31,0,2768
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,63,19,0,1490
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,82,28,0,1592
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,65,29,0,1724
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,55,20,0,1607
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,46,23,0,1298
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,94,19,0,2213
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,66,49,0,1781
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,49,24,0,1343
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,38,28,0,1367
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,112,42,0,2456
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,39,16,0,1622
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,71,29,0,1487
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,55,15,0,1316
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,55,41,0,1496
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,57,40,0,1493
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,118,69,0,3239
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,60,45,0,1580
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,42,12,0,1292
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,67,37,0,2000
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,56,41,0,1550
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,47,41,0,1607
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,110,23,0,1835
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,82,1,1,1361
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,73,25,0,1340
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,79,22,0,1448
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,72,18,0,1373
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,91,26,0,1478
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,77,15,0,1403
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,52,32,0,1346
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,86,39,0,2027
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,103,52,0,1712
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,59,20,0,1358
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,63,23,0,1544
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,97,1,1,1283
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,99,43,0,1811
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,61,3,0,1391
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,180,79,0,3335
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,95,1,1,1640
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,67,19,0,1442
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,82,37,0,1508
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,99,1,1,2009
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,91,30,0,1592
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,96,46,0,1949
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,65,22,0,1295
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,101,27,0,2204
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,197,86,0,3575
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,78,22,0,1562
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,110,50,0,3023
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,87,20,0,1334
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,65,1,1,1292
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,69,27,0,1280
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,84,32,0,1784
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,69,7,0,1655
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,108,22,0,2144
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,75,20,0,1274
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,64,22,0,1322
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,106,22,0,2351
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,199,58,0,3824
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,81,17,0,1643
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,75,15,0,1457
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,59,22,0,1337
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,78,27,0,1517
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,159,67,0,2867
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,50,20,0,1364
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,79,9,0,1769
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,101,24,0,1508
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,120,27,0,2012
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,73,33,0,1733
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,70,22,0,1451
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,93,18,0,1994
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,121,27,0,1955
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,93,29,0,1706
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,82,34,0,1616
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,78,19,0,1880
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,122,19,0,2258
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,85,30,0,1328
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,64,21,0,1427
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,109,19,0,1811
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,218,69,0,4550
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,129,53,0,2120
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,60,22,0,1472
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,65,14,0,1577
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,107,32,0,2546
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,95,29,0,1541
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,93,13,0,1433
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,78,25,0,1697
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,153,43,0,2372
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,130,22,0,2294
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,103,28,0,1448
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,101,24,0,1694
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,73,32,0,1673
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,70,29,0,1391
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,125,26,0,1958
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,60,21,0,1472
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,97,43,0,2045
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,83,15,0,1619
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,95,33,0,1709
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,68,22,0,1535
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,101,19,0,2054
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,88,36,0,1601
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,89,24,0,1535
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,145,52,0,3284
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,84,23,0,2318
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,78,30,0,1439
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,85,27,0,1364
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,110,15,0,2123
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,52,19,0,1319
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,116,22,0,2501
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,88,30,0,1274
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,175,27,0,3563
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,59,18,0,1370
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,141,31,0,2729
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,105,23,0,1964
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,92,31,0,1724
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,157,13,0,3014
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,113,35,0,1970
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,537,223,0,10583
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,256,76,0,5486
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,86,32,0,1700
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,71,25,0,1601
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,97,31,0,2303
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,55,15,0,1337
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,67,34,0,1472
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,67,31,0,1313
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,66,7,0,2102
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,39,12,0,1472
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,97,33,0,1442
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,53,25,0,1292
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,49,10,0,1757
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,57,14,0,1427
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,48,7,0,1424
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,77,22,0,1850
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,209,88,0,4136
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,65,36,0,1409
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,69,24,0,1316
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,94,31,0,2123
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,93,1,1,1274
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,34,24,0,1283
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,76,24,0,1910
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,58,20,0,1430
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,71,34,0,1385
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,69,31,0,1685
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,49,22,0,1316
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,85,23,0,1445
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,53,13,0,1574
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,68,28,0,1412
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,68,35,0,1334
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,85,40,0,1523
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,93,41,0,1814
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,114,43,0,2294
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,68,23,0,1565
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,100,32,0,2399
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,91,30,0,1733
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,78,22,0,1787
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,73,30,0,1520
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,78,27,0,1868
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,74,14,0,1340
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,117,37,0,1874
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,68,16,0,1529
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,118,38,0,2066
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,73,37,0,1658
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,108,53,0,2030
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,220,101,0,4901
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,52,22,0,1298
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,122,29,0,2303
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,118,45,0,1934
