type,acc,name,genome_cat,correct_rank,gap_01,gap_to_correct,prob_keep,clf_flipped,d_rbs,d_anti_sd,d_codon,d_imm,d_length,d_f4,d_baseline,gc_pct,d_len_zscore
B4r2,NC_002929.2,Bordetella,problem,2,0.7565117182393076,0.7925310870377266,0.8804780876494024,False,0.3816556937168264,0.07692307692307693,0.22273908508709128,0.3164133431827096,-39.0,0.0,0.7925310870377266,0.6772058267495703,-0.20102051932278542
B2,NC_002929.2,Bordetella,problem,1,0.8685283342349628,0.8685283342349628,0.9991835994194485,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.4085493186994551,0.4085493186994551,0.11922141119221409,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.024420179158008537,0.024420179158008537,0.054673721340388004,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.4967472161266535,0.4967472161266535,0.3169642857142857,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.011047304833990523,0.011047304833990523,0.06521739130434782,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.15407661840210807,0.15407661840210807,0.3169642857142857,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.0030758402528210382,0.0030758402528210382,0.12588652482269502,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.40440931183161943,0.40440931183161943,0.94921875,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.7368030368944396,0.7368030368944396,1.0,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.12859786276294471,0.12859786276294471,0.3169642857142857,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.6431285738286583,0.6431285738286583,0.9913700107874865,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.0039012947621532845,0.0039012947621532845,0.013297872340425532,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.07150501633875805,0.07150501633875805,0.09019607843137255,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.32591567179922976,0.32591567179922976,0.12403100775193801,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.15837443376004146,0.2874953262637643,0.9721784776902888,False,0.09252259241620042,-0.19230769230769224,0.1120988188371892,0.18489232481946036,-66.0,0.0,0.2874953262637643,0.6772058267495703,-0.3401885711616366
B4r2,NC_002929.2,Bordetella,problem,2,0.557189216374411,0.6578885763565516,0.9808187804179788,False,1.07943024485567,-0.07692307692307693,0.042739225090710375,0.10525396874891524,-36.0,0.7142857142857143,0.6578885763565516,0.6772058267495703,-0.18555740245180186
B2,NC_002929.2,Bordetella,problem,1,0.3740592957496389,0.3740592957496389,0.2863157894736842,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.3242911108216795,0.3242911108216795,0.9913700107874865,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.13264515364408602,0.13264515364408602,0.49443207126948785,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.19143291763264259,0.6794326713616758,0.0051635111876075735,True,3.9850802304977697,0.11538461538461536,-0.01967831715954449,-0.05099139589454604,-102.0,0.0,0.6794326713616758,0.6772058267495703,-0.5257459736134387
B4r2,NC_002929.2,Bordetella,problem,2,0.45406071944353954,0.6179437189877355,0.9991835994194485,False,0.35797431589601303,0.0,0.05364642511455742,0.05282378222326056,-66.0,0.5714285714285714,0.6179437189877355,0.6772058267495703,-0.3401885711616366
B4r2,NC_002929.2,Bordetella,problem,2,0.3335487014484695,0.3494746872283727,0.3169642857142857,False,0.6476581469134023,-0.038461538461538436,0.018600447306638568,0.011534710536142523,-18.0,0.0,0.3494746872283727,0.6772058267495703,-0.09277870122590093
B2,NC_002929.2,Bordetella,problem,1,0.7703767774843087,0.7703767774843087,0.9865591397849462,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.2956451842716241,0.2956451842716241,0.9963931469792606,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.006902174569583863,0.006902174569583863,0.06586021505376345,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.11569655751546826,0.11569655751546826,0.0051635111876075735,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.9426781840095968,0.9426781840095968,0.999468085106383,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.10017873922572917,0.10017873922572917,0.2302568981921979,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.17274370274041528,0.6208643187251679,0.9991835994194485,False,1.1565324052025037,0.0,0.19670685611731203,0.1120092863209835,-36.0,0.7142857142857143,0.6208643187251679,0.6772058267495703,-0.18555740245180186
B2,NC_002929.2,Bordetella,problem,1,0.6502349103461103,0.6502349103461103,0.6826347305389222,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.16178547199031001,0.16178547199031001,0.7631578947368421,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.4091254028847935,0.4091254028847935,0.49443207126948785,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.18293224618609827,0.5329658543351776,0.9389140271493213,False,0.09252259241620042,-0.11538461538461536,0.03567939405310949,0.08934279318481897,-24.0,0.0,0.5329658543351776,0.6772058267495703,-0.1237049349678685
B2,NC_002929.2,Bordetella,problem,1,0.41943238528199345,0.41943238528199345,0.9147982062780269,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.21435765876784707,0.21435765876784707,0.38977072310405636,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.06505657225329031,0.06505657225329031,0.17354497354497356,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.13026785412468733,0.13026785412468733,0.8832807570977917,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.05672209506905723,0.05672209506905723,0.17354497354497356,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.3786547060017611,0.3786547060017611,0.9686411149825784,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.3878508809121861,0.3878508809121861,0.01633986928104575,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.21301719032854827,0.405402212100503,0.8832807570977917,False,0.25333566971102456,-0.19230769230769224,0.0635857577343919,0.07937937176556975,-12.0,0.0,0.405402212100503,0.6772058267495703,-0.061852467483934026
B2,NC_002929.2,Bordetella,problem,1,0.21767236556135217,0.21767236556135217,0.8507936507936508,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.4665822210328763,0.4665822210328763,0.955984555984556,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.0007446436446922888,0.01743547841111237,0.09019607843137255,True,0.057826620260125194,-0.1538461538461538,0.16984500600835817,0.1201453720434531,-132.0,0.0,0.01743547841111237,0.6772058267495703,-0.6803771423232736
B2,NC_002929.2,Bordetella,problem,1,0.32759357094596453,0.32759357094596453,0.7897091722595079,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.4179802592864661,0.4704152107931403,0.9913700107874865,False,0.7286154152775774,0.07692307692307693,0.022655313569288515,0.09392091929293078,-15.0,0.7142857142857143,0.4704152107931403,0.6772058267495703,-0.07731558435491759
B2,NC_002929.2,Bordetella,problem,1,0.2576984445403543,0.2576984445403543,0.6079545454545454,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.2746882921190874,0.2746882921190874,0.01633986928104575,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.13242139802569142,0.13242139802569142,0.0051635111876075735,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.08794738064311147,0.08794738064311147,0.8989547038327527,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.4055365713224077,0.4055365713224077,0.9991835994194485,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.3579273805735319,0.3579273805735319,0.8498659517426272,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.38329667590650907,0.3930155661416208,0.09019607843137255,True,-0.11565324052025039,-0.1538461538461538,0.06878415738990529,0.15138070186431263,-60.0,0.0,0.3930155661416208,0.6772058267495703,-0.3092623374196697
B4r2,NC_003030.1,Clostridium,clean,2,0.18453524512123964,0.1865201633652922,0.01633986928104575,True,-1.0615802605798348,0.038461538461538436,-0.16236497454991233,-0.20962107274744368,69.0,-1.0,0.1865201633652922,0.30925783073831226,0.5279095163361144
B2,NC_003030.1,Clostridium,clean,1,0.3842054318969792,0.3842054318969792,0.9808187804179788,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.1822665299102919,0.1822665299102919,0.09019607843137255,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.03738145172445684,0.10524007054366535,0.5525210084033613,False,0.42463210423193387,0.07692307692307687,-0.01251136382758622,0.01256185937659915,-30.0,0.0,0.10524007054366535,0.30925783073831226,-0.22952587666787672
B2,NC_003030.1,Clostridium,clean,1,0.008143474723070199,0.008143474723070199,0.07331378299120235,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.03206940470274233,0.03206940470274233,0.3169642857142857,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.09490011073671845,0.09490011073671845,0.8111111111111111,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.1699863687361738,0.1699863687361738,0.38977072310405636,False,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.072553584549782,0.15732922646962066,0.002785515320334262,True,-0.3361670825169478,-0.1923076923076923,-0.0032825448251506684,-0.06143718069618309,-30.0,-0.5714285714285714,0.15732922646962066,0.30925783073831226,-0.22952587666787494
B2,NC_003030.1,Clostridium,clean,1,0.05544349242279267,0.05544349242279267,0.02761904761904762,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.4309831933215129,0.6321939151414728,0.9997844827586206,False,-0.10615802605798347,-0.11538461538461536,-0.005323937430315229,-0.08506325405649201,75.0,-0.5714285714285714,0.6321939151414728,0.30925783073831226,0.5738146916696896
B2,NC_003030.1,Clostridium,clean,1,0.01685508926748369,0.01685508926748369,0.12588652482269502,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.09800785829673053,0.09800785829673053,0.01126126126126126,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.2762482242716535,0.6140490177458116,0.9721784776902888,False,1.3800543387537854,-0.11538461538461531,0.023604072538892185,0.06310359046611946,-6.0,0.7142857142857143,0.6140490177458116,0.30925783073831226,-0.04590517533357516
B2,NC_003030.1,Clostridium,clean,1,0.10719426489930584,0.10719426489930584,0.3169642857142857,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.04616279168002535,0.04616279168002535,0.49443207126948785,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.0348846782919332,0.0348846782919332,0.12588652482269502,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.2825404246103105,0.2825404246103105,0.9972051425377306,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.13558905513663078,0.13558905513663078,0.01556420233463035,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.04224344924174517,0.14788006870707804,0.002976190476190476,True,-0.2578123489979597,-0.1538461538461538,0.012655064104638347,0.006963731853172339,-36.0,-0.1428571428571429,0.14788006870707804,0.30925783073831226,-0.2754310520014478
B2,NC_003030.1,Clostridium,clean,1,0.10714361585407772,0.10714361585407772,0.11922141119221409,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.0750232271064526,0.0750232271064526,0.09019607843137255,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.010141709636011687,0.010141709636011687,0.036065573770491806,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.4259558622873385,0.4259558622873385,0.8832807570977917,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.08595932422512575,0.08595932422512575,0.9686411149825784,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.033728040464904296,0.033728040464904296,0.6826347305389222,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.14712911672035567,0.14712911672035567,0.01556420233463035,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.1403506154908012,0.1403506154908012,0.4566929133858268,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.2642651896057089,0.2642651896057089,0.9808187804179788,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.02550023143371405,0.02550023143371405,0.9318681318681319,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,2.8563373472678677e-05,2.8563373472678677e-05,0.38977072310405636,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.33548435495778595,0.33548435495778595,0.002785515320334262,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.4017225862634284,0.4017225862634284,0.10052910052910052,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.22558137065530626,0.22558137065530626,0.9280303030303029,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.1352687684207936,0.1352687684207936,0.09019607843137255,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.43045937724918026,0.43045937724918026,0.054673721340388004,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.029978486117229863,0.029978486117229863,0.09019607843137255,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.1517015416731784,0.1517015416731784,0.036065573770491806,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.3558887578522021,0.8391881601965205,0.07331378299120235,True,-0.3821688938087407,-0.07692307692307687,0.07684028367684698,0.06653550404585931,30.0,-0.5714285714285714,0.8391881601965205,0.30925783073831226,0.22952587666787577
B2,NC_003030.1,Clostridium,clean,1,0.020937680750273913,0.020937680750273913,0.002770083102493075,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.013956997058820919,0.013956997058820919,0.01556420233463035,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.3438123590340977,0.3438123590340977,0.0051635111876075735,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.04431681706558521,0.04431681706558521,0.036065573770491806,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.19435153752211143,0.19435153752211143,0.06521739130434782,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.09739803782865586,0.09739803782865586,0.01556420233463035,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.021912330124122192,0.12697985962391023,0.07331378299120235,True,-0.40693909988893645,-0.038461538461538436,0.004955065868561981,-0.015435031205448757,9.0,0.0,0.12697985962391023,0.30925783073831226,0.06885776300036284
B2,NC_003030.1,Clostridium,clean,1,0.7522676342779278,0.7522676342779278,1.0,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.3338820466113823,0.3338820466113823,0.02761904761904762,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.15139222709303723,0.38844680115554553,0.11922141119221409,True,-0.38671852349694014,-0.2692307692307693,0.04512096993611503,0.055997827616456886,-111.0,0.0,0.38844680115554553,0.30925783073831226,-0.8492457436711405
B2,NC_003030.1,Clostridium,clean,1,0.7515071962956883,0.7515071962956883,0.0051635111876075735,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.04832114857960157,0.04832114857960157,0.17354497354497356,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.015760074077222797,0.015760074077222797,0.06521739130434782,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.032062038342260735,0.032062038342260735,0.01126126126126126,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.051523140205109286,0.07795629037445373,0.38977072310405636,False,-0.29724247296235384,-0.07692307692307687,-0.02170320891290356,-0.02805902360570023,12.0,0.0,0.07795629037445373,0.30925783073831226,0.09181035066715104
B2,NC_003030.1,Clostridium,clean,1,0.05223471221550291,0.05223471221550291,0.02761904761904762,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.12246965184063807,0.12246965184063807,0.2993630573248407,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.37700088452685776,0.37700088452685776,0.02761904761904762,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.06985562504869236,0.3257575862760085,0.38977072310405636,False,-0.6369481563479009,-0.07692307692307693,-0.011552674581108313,-0.03721180508633082,39.0,-0.1428571428571429,0.3257575862760085,0.30925783073831226,0.29838363966823955
B2,NC_003030.1,Clostridium,clean,1,0.08059279661978636,0.08059279661978636,0.02761904761904762,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.1073315255107481,0.1073315255107481,0.0008904719501335708,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.22212703624315466,0.22212703624315466,0.38977072310405636,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.1735124071835692,0.1735124071835692,0.10052910052910052,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.0003888834585570322,0.0003888834585570322,0.07331378299120235,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.11645435378984104,0.11645435378984104,0.8735119047619048,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.061498710168557125,0.061498710168557125,0.2863157894736842,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.533856723916402,0.533856723916402,0.9997844827586206,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.017431750279653713,0.017431750279653713,0.09019607843137255,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.06986838453415156,0.5567024495366807,0.0051635111876075735,True,-0.7784921910918791,-0.038461538461538436,0.04937877897494945,0.12695745494370825,36.0,-0.5714285714285714,0.5567024495366807,0.30925783073831226,0.2754310520014509
B4r2,NC_003030.1,Clostridium,clean,2,0.13162221784359396,0.2039901904610577,0.3169642857142857,False,-0.07077201737198907,-0.26923076923076916,0.00037903906777486673,0.013061827632750878,15.0,0.5714285714285714,0.2039901904610577,0.30925783073831226,0.11476293833393791
B4r2,NC_003030.1,Clostridium,clean,2,0.22732762770649195,0.27324093186522447,0.9100467289719626,False,-0.03538600868599473,-0.038461538461538436,0.0014894979083547866,0.0017663779150835501,24.0,0.0,0.27324093186522447,0.30925783073831226,0.1836207013343003
B2,NC_003030.1,Clostridium,clean,1,0.08687275433064912,0.08687275433064912,0.49443207126948785,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.3076000516717077,0.3076000516717077,0.9721784776902888,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.1957378039351294,0.1957378039351294,0.8111111111111111,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.008464993359144302,0.008464993359144302,0.01126126126126126,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.08378377990660013,0.08378377990660013,0.12403100775193801,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.012943786853723438,0.012943786853723438,0.955984555984556,False,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.3024901209926547,0.35515916847100115,0.09019607843137255,True,-0.7077201737198899,-0.038461538461538436,0.06396017481338512,0.034072872973766044,-18.0,-0.5714285714285714,0.35515916847100115,0.30925783073831226,-0.13771552600072567
B2,NC_003030.1,Clostridium,clean,1,0.5100029716484418,0.5100029716484418,0.7513297872340425,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.18914020261069808,0.18914020261069808,0.9972051425377306,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.11144690496209364,0.11144690496209364,0.01556420233463035,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.32344948802213835,0.32344948802213835,0.01633986928104575,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.29483745541573825,0.29483745541573825,0.04488330341113106,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.24103014453886829,0.24103014453886829,0.999468085106383,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.32481460659750283,0.32481460659750283,0.14018691588785046,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.07375325654483156,0.21322030596405916,0.6363636363636365,False,0.9129590240986579,0.0,-0.004297107289967073,0.012330182742098995,-9.0,0.5714285714285714,0.21322030596405916,0.30925783073831226,-0.06885776300036195
B2,NC_003030.1,Clostridium,clean,1,0.2887409265628591,0.2887409265628591,0.04488330341113106,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.05670901943186912,0.05670901943186912,0.01556420233463035,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.17384617007623326,0.17384617007623326,0.09019607843137255,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.1836492642330061,0.1836492642330061,0.6363636363636365,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.3149818797236179,0.3149818797236179,0.2863157894736842,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.25949781682384443,0.25949781682384443,0.002785515320334262,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.16942488774255082,0.16942488774255082,0.5588235294117647,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.28647971662733696,0.28647971662733696,0.7210216110019646,False,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.061025909408087387,0.12424398108865731,0.002976190476190476,True,-0.6723341650338953,-0.1923076923076923,0.06930579632705924,0.06349324806864917,-60.0,0.0,0.12424398108865731,0.30925783073831226,-0.45905175333575166
B4r2,NC_003030.1,Clostridium,clean,2,0.16320302300631795,0.3188426965120392,0.8498659517426272,False,-0.16176461113597462,-0.03846153846153849,-0.022798701778810715,-0.005120214041978377,-12.0,0.0,0.3188426965120392,0.30925783073831226,-0.09181035066715015
B2,NC_003030.1,Clostridium,clean,1,0.24641359681455022,0.24641359681455022,0.01556420233463035,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.5865053936326259,0.5865053936326259,0.9798339264531435,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.08745658185608107,0.08745658185608107,0.013297872340425532,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.27913749399888843,0.27913749399888843,0.9991835994194485,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.3149994593512737,0.3149994593512737,0.8989547038327527,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.30119896587786954,0.30119896587786954,0.02761904761904762,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.08626860965972583,0.08626860965972583,0.8507936507936508,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.013798785913436973,0.013798785913436973,0.01126126126126126,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.01253020301301433,0.03312612629560974,0.002785515320334262,True,-0.3892460955459395,-0.07692307692307693,-0.024552591502271293,-0.05754103232694341,42.0,-0.5714285714285714,0.03312612629560974,0.30925783073831226,0.321336227335026
B2,NC_003030.1,Clostridium,clean,1,0.3188222686798863,0.3188222686798863,0.5525210084033613,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.570310095933706,0.570310095933706,0.07407407407407407,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.5336912398938995,0.5336912398938995,0.002785515320334262,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.08541200615255562,0.08541200615255562,0.0051635111876075735,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.7286592669330596,0.7286592669330596,0.3169642857142857,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.16727969123744835,0.16727969123744835,0.4566929133858268,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.3360013882953261,0.3360013882953261,0.6363636363636365,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.06677564331557662,0.06677564331557662,0.3169642857142857,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.06293222850988833,0.06293222850988833,0.30113636363636365,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.31023899639377417,0.31023899639377417,0.9808187804179788,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.33474326835972423,0.33474326835972423,0.06586021505376345,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.3693990358098951,0.6337906502287574,1.0,False,0.31847407817395046,-0.07692307692307687,-0.035247258913790436,-0.04797606583047831,63.0,0.0,0.6337906502287574,0.30925783073831226,0.48200434100253897
B2,NC_003030.1,Clostridium,clean,1,0.8067512605145168,0.8067512605145168,0.38977072310405636,False,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.055383854073625116,0.10259563343239009,0.575609756097561,False,0.23658074378636304,0.03846153846153849,0.02574794772154973,0.005161783877941417,-27.0,0.0,0.10259563343239009,0.30925783073831226,-0.2065732890010885
B2,NC_003030.1,Clostridium,clean,1,0.08134937839804479,0.08134937839804479,0.031746031746031744,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.146140612637641,0.146140612637641,0.8378378378378378,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.4636377413087658,0.4636377413087658,0.6363636363636365,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.02728939135764108,0.02728939135764108,0.452755905511811,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.0030384498921005587,0.0030384498921005587,0.12588652482269502,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.2379944765433173,0.2379944765433173,0.5164319248826291,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.2729256371183304,0.2729256371183304,0.9808187804179788,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.20649903390253588,0.20649903390253588,0.6826347305389222,False,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.06334361054160165,0.3018264857162707,0.452755905511811,False,-0.3184740781739504,0.0,-0.1188207454997787,-0.10226823796640097,63.0,0.0,0.3018264857162707,0.30925783073831226,0.4820043410025392
B4r2,NC_003030.1,Clostridium,clean,2,0.16793813505010569,0.22596429312280897,0.06521739130434782,True,0.024264691670396132,-0.07692307692307698,0.021430602500786655,0.0455056905907692,-42.0,0.0,0.22596429312280897,0.30925783073831226,-0.321336227335026
B2,NC_003030.1,Clostridium,clean,1,0.261366098089141,0.261366098089141,0.9389140271493213,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.09259636210727074,0.09259636210727074,0.9100467289719626,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.358952792875348,0.358952792875348,0.9808187804179788,False,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.01936908212523214,0.1677028673789831,0.9798339264531435,False,0.2653950651449587,0.0,-0.004290250814620977,-0.00406215262427162,3.0,0.0,0.1677028673789831,0.30925783073831226,0.022952587666787316
B2,NC_003030.1,Clostridium,clean,1,0.03724074666484967,0.03724074666484967,0.002976190476190476,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.14610137486612906,0.14610137486612906,0.11922141119221409,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.3440767447219102,0.3440767447219102,0.9991835994194485,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.0524056913076727,0.0524056913076727,0.09019607843137255,True,,,,,,,,,
