acc,label,phylum,f1,genome_gc,cls,rbs_score,rbs_spacing,length,is_atg,is_forward,gc1,gc2,gc3,gc12,abs_bias,gc_orf,nc,upstream_stops,upstream_gc
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.3,0.0,2208.0,1,0,0.5149456521739131,0.41032608695652173,0.4076086956521739,0.4626358695652174,0.055027173913043514,0.44429347826086957,3.2469839016429924,2,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,11.3,0.0,1719.0,1,0,0.5270506108202443,0.3856893542757417,0.5828970331588132,0.456369982547993,0.12652705061082026,0.4985456660849331,2.6937666378334244,7,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.8,0.0,1326.0,1,0,0.6085972850678733,0.41855203619909503,0.5950226244343891,0.5135746606334841,0.08144796380090502,0.5407239819004525,3.069506959545893,1,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.514285714285714,0.0,849.0,1,0,0.5724381625441696,0.4204946996466431,0.5971731448763251,0.49646643109540634,0.10070671378091878,0.5300353356890459,2.763660449337672,7,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,11.05,0.0,1899.0,1,0,0.6619273301737757,0.3933649289099526,0.5987361769352291,0.5276461295418642,0.07109004739336489,0.5513428120063191,3.010325861253971,5,0.4
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.466666666666667,0.0,360.0,1,0,0.5916666666666667,0.425,0.575,0.5083333333333333,0.06666666666666665,0.5305555555555556,2.3657673674346347,5,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.8,0.0,708.0,1,0,0.6271186440677966,0.4491525423728814,0.6610169491525424,0.538135593220339,0.1228813559322034,0.5790960451977402,2.6151295506867114,6,0.64
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.55,0.0,585.0,0,0,0.6410256410256411,0.4307692307692308,0.6615384615384615,0.535897435897436,0.12564102564102553,0.5777777777777777,2.4133979757589397,6,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.514285714285714,0.0,453.0,1,0,0.5695364238410596,0.37748344370860926,0.45695364238410596,0.4735099337748344,0.01655629139072845,0.46799116997792495,2.669545257284032,9,0.52
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.466666666666667,0.0,1137.0,0,0,0.604221635883905,0.42480211081794195,0.42744063324538256,0.5145118733509235,0.08707124010554096,0.48548812664907653,2.9420717557157334,4,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.8,0.0,909.0,0,0,0.5907590759075908,0.4158415841584158,0.5016501650165016,0.5033003300330033,0.0016501650165017256,0.5027502750275028,2.7906076458065296,3,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,-5.0,0.0,1389.0,1,0,0.5701943844492441,0.41252699784017277,0.5269978401727862,0.49136069114470843,0.03563714902807774,0.5032397408207343,2.9649483715889478,4,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,9.55,0.0,1302.0,1,0,0.6290322580645161,0.4009216589861751,0.5552995391705069,0.5149769585253456,0.040322580645161255,0.5284178187403994,2.918673786339067,1,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.55,0.0,2217.0,1,0,0.5764546684709067,0.35588633288227334,0.6238159675236806,0.46617050067659,0.15764546684709063,0.5187189896256202,2.556080967543816,7,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.8,0.0,912.0,1,0,0.6513157894736842,0.4506578947368421,0.5460526315789473,0.5509868421052632,0.004934210526315819,0.5493421052631579,2.9662618655061985,5,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,12.55,0.0,738.0,0,0,0.5772357723577236,0.4268292682926829,0.5934959349593496,0.5020325203252033,0.09146341463414631,0.532520325203252,2.93896934759122,4,0.72
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,11.3,0.0,705.0,1,0,0.6425531914893617,0.40425531914893614,0.5957446808510638,0.5234042553191489,0.07234042553191489,0.5475177304964539,2.8143499959308347,9,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.8,0.0,738.0,0,0,0.6666666666666666,0.43902439024390244,0.508130081300813,0.5528455284552846,0.04471544715447151,0.537940379403794,3.1686566908351526,1,0.68
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.466666666666667,0.0,624.0,1,0,0.6778846153846154,0.42788461538461536,0.6009615384615384,0.5528846153846154,0.04807692307692302,0.5689102564102564,2.685270106762476,6,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,10.3,0.0,405.0,1,0,0.4888888888888889,0.4888888888888889,0.45925925925925926,0.4888888888888889,0.029629629629629617,0.47901234567901235,2.816954767543003,1,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,10.9,0.0,468.0,1,0,0.5705128205128205,0.40384615384615385,0.5705128205128205,0.48717948717948717,0.08333333333333331,0.5149572649572649,2.5151499454402884,4,0.52
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,6.5,0.0,855.0,1,0,0.631578947368421,0.4666666666666667,0.49122807017543857,0.5491228070175438,0.05789473684210522,0.5298245614035088,2.9134427323860175,11,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,15.55,0.0,780.0,1,0,0.5923076923076923,0.36538461538461536,0.6307692307692307,0.4788461538461538,0.15192307692307694,0.5294871794871795,2.7245638506129057,1,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.3,0.0,1038.0,1,0,0.5578034682080925,0.41040462427745666,0.6647398843930635,0.4841040462427746,0.18063583815028894,0.5443159922928709,2.7437393701543304,12,0.68
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,7.8,0.0,531.0,1,0,0.3954802259887006,0.6214689265536724,0.5084745762711864,0.5084745762711864,0.0,0.5084745762711864,3.0057451409055265,6,0.52
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.3,0.0,762.0,0,0,0.5984251968503937,0.5275590551181102,0.5,0.562992125984252,0.06299212598425197,0.541994750656168,2.949768501429011,2,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,7.8,0.0,1602.0,1,0,0.550561797752809,0.47191011235955055,0.5580524344569289,0.5112359550561798,0.04681647940074907,0.5268414481897628,2.891467935837635,2,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.9,0.0,777.0,1,0,0.583011583011583,0.3938223938223938,0.4594594594594595,0.4884169884169884,0.0289575289575289,0.47876447876447875,3.217810668520956,2,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,14.3,0.0,714.0,0,0,0.6176470588235294,0.4831932773109244,0.4495798319327731,0.5504201680672269,0.10084033613445381,0.5168067226890757,3.04712588775878,3,0.72
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.8,0.0,570.0,0,0,0.6894736842105263,0.4473684210526316,0.531578947368421,0.5684210526315789,0.0368421052631579,0.5561403508771929,2.998864822100626,4,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,13.05,0.0,411.0,1,0,0.5401459854014599,0.4306569343065693,0.5328467153284672,0.4854014598540146,0.04744525547445255,0.5012165450121655,2.4979568615183165,3,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,-5.0,0.0,1011.0,1,0,0.5519287833827893,0.47181008902077154,0.5370919881305638,0.5118694362017804,0.02522255192878342,0.5202769535113749,3.1044847909091726,5,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.4,0.0,654.0,1,0,0.573394495412844,0.38073394495412843,0.6467889908256881,0.47706422018348627,0.16972477064220182,0.5336391437308868,2.661816841803221,5,0.68
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.514285714285714,0.0,648.0,1,0,0.5,0.36574074074074076,0.6157407407407407,0.43287037037037035,0.18287037037037035,0.49382716049382713,2.459652655019311,10,0.72
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.514285714285714,0.0,1827.0,1,0,0.5796387520525451,0.3760262725779967,0.6206896551724138,0.4778325123152709,0.1428571428571429,0.5254515599343186,2.909447417747603,9,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,9.55,0.0,1419.0,1,0,0.6194503171247357,0.39323467230443976,0.5623678646934461,0.5063424947145878,0.05602536997885832,0.5250176180408739,3.1133413722779446,6,0.52
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,13.966666666666667,0.0,1422.0,1,0,0.6033755274261603,0.43248945147679324,0.5253164556962026,0.5179324894514767,0.007383966244725815,0.5203938115330521,3.1819637032487766,1,0.72
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.466666666666667,0.0,1359.0,1,0,0.609271523178808,0.38852097130242824,0.5584988962472406,0.4988962472406181,0.05960264900662249,0.5187637969094923,2.690854775804653,6,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,13.8,0.0,900.0,1,0,0.7,0.54,0.43666666666666665,0.62,0.18333333333333335,0.5588888888888889,2.848737567873799,4,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.8,0.0,360.0,1,0,0.5416666666666666,0.525,0.35833333333333334,0.5333333333333333,0.175,0.475,2.510739663926615,7,0.32
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,10.8,0.0,462.0,1,0,0.5584415584415584,0.38311688311688313,0.43506493506493504,0.47077922077922074,0.0357142857142857,0.4588744588744589,2.8247662627807553,6,0.36
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,11.55,0.0,891.0,1,0,0.6397306397306397,0.41414141414141414,0.6632996632996633,0.5269360269360269,0.13636363636363635,0.5723905723905723,2.8430917404676954,4,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,11.3,0.0,909.0,1,0,0.6006600660066007,0.39603960396039606,0.6336633663366337,0.4983498349834984,0.13531353135313529,0.5434543454345434,2.587735980287291,5,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,8.0,0.0,573.0,1,0,0.47643979057591623,0.3403141361256545,0.43455497382198954,0.4083769633507853,0.026178010471204216,0.41710296684118675,2.7266318418269027,5,0.36
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.966666666666667,0.0,1167.0,1,0,0.6555269922879178,0.46786632390745503,0.6401028277634961,0.5616966580976864,0.07840616966580971,0.5878320479862896,2.878866475319096,8,0.28
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.8,0.0,3243.0,1,0,0.6438482886216467,0.43940795559666973,0.7400555041628122,0.5416281221091582,0.19842738205365396,0.6077705827937095,2.534071189807792,2,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.8,0.0,591.0,0,0,0.6649746192893401,0.5939086294416244,0.5939086294416244,0.6294416243654822,0.035532994923857864,0.6175972927241963,2.717607257737801,11,0.4
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,11.3,0.0,1404.0,1,0,0.5961538461538461,0.46794871794871795,0.6004273504273504,0.532051282051282,0.06837606837606836,0.5548433048433048,2.79614010271848,4,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.466666666666667,0.0,1476.0,1,0,0.5934959349593496,0.4329268292682927,0.6178861788617886,0.5132113821138211,0.10467479674796754,0.5481029810298103,2.8103917713033413,5,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.55,0.0,1041.0,1,0,0.622478386167147,0.4495677233429395,0.6080691642651297,0.5360230547550433,0.07204610951008639,0.5600384245917387,2.759429372593772,8,0.68
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.466666666666667,0.0,456.0,0,0,0.631578947368421,0.3684210526315789,0.5460526315789473,0.5,0.046052631578947345,0.5153508771929824,2.5566939627820164,11,0.4
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.8,0.0,546.0,1,0,0.6373626373626373,0.4010989010989011,0.5164835164835165,0.5192307692307692,0.0027472527472526265,0.5183150183150184,2.6661355405256453,10,0.64
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.3,0.0,903.0,0,0,0.6146179401993356,0.4219269102990033,0.47840531561461797,0.5182724252491695,0.039867109634551534,0.5049833887043189,3.1631774479702335,7,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,-5.0,0.0,1473.0,1,0,0.6456211812627292,0.439918533604888,0.5824847250509165,0.5427698574338086,0.03971486761710796,0.5560081466395111,2.9951728337151926,5,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,9.3,0.0,1329.0,1,0,0.6343115124153499,0.40857787810383744,0.5485327313769752,0.5214446952595937,0.02708803611738153,0.5304740406320542,3.0923211021451356,4,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.0,0.0,333.0,1,0,0.38738738738738737,0.5855855855855856,0.6216216216216216,0.4864864864864865,0.1351351351351351,0.5315315315315315,2.8320125031144534,5,0.4
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,11.05,0.0,1050.0,1,0,0.5971428571428572,0.45714285714285713,0.4342857142857143,0.5271428571428571,0.09285714285714286,0.4961904761904762,2.77093324770846,3,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,14.3,0.0,1812.0,1,0,0.6274834437086093,0.4586092715231788,0.5380794701986755,0.543046357615894,0.004966887417218513,0.5413907284768212,3.1763603351917897,3,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.55,0.0,810.0,1,0,0.6814814814814815,0.48148148148148145,0.6,0.5814814814814815,0.01851851851851849,0.5876543209876544,3.0216968770130026,7,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.133333333333333,0.0,336.0,1,0,0.5535714285714286,0.375,0.42857142857142855,0.4642857142857143,0.035714285714285754,0.4523809523809524,2.7009883279244367,2,0.28
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,14.3,0.0,576.0,0,0,0.40625,0.4375,0.3854166666666667,0.421875,0.036458333333333315,0.4097222222222222,2.989115405548506,1,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.133333333333333,0.0,1038.0,1,0,0.630057803468208,0.4479768786127168,0.6329479768786127,0.5390173410404624,0.09393063583815031,0.5703275529865125,2.937742858301458,7,0.64
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,10.55,0.0,444.0,0,0,0.5405405405405406,0.3918918918918919,0.527027027027027,0.46621621621621623,0.060810810810810745,0.4864864864864865,2.7653579074365973,8,0.68
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.55,0.0,2970.0,1,0,0.6050505050505051,0.3939393939393939,0.7636363636363637,0.4994949494949495,0.2641414141414142,0.5875420875420876,2.4253718265429427,8,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.3,0.0,465.0,0,0,0.7354838709677419,0.44516129032258067,0.5612903225806452,0.5903225806451613,0.029032258064516148,0.5806451612903226,2.584605877667001,2,0.68
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,9.0,0.0,1098.0,1,0,0.6120218579234973,0.42349726775956287,0.6092896174863388,0.5177595628415301,0.09153005464480868,0.5482695810564663,2.694070016634512,7,0.68
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,15.8,0.0,447.0,0,0,0.5906040268456376,0.37583892617449666,0.6174496644295302,0.48322147651006714,0.13422818791946306,0.5279642058165548,2.7125319612094296,8,0.52
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.3,0.0,516.0,0,0,0.5174418604651163,0.3313953488372093,0.4011627906976744,0.42441860465116277,0.023255813953488358,0.4166666666666667,2.7683353060572773,3,0.4
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,10.3,0.0,303.0,1,0,0.6039603960396039,0.40594059405940597,0.5643564356435643,0.504950495049505,0.05940594059405935,0.5247524752475248,2.5866643160760807,6,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,13.3,0.0,1434.0,1,0,0.5732217573221757,0.40794979079497906,0.6485355648535565,0.4905857740585774,0.15794979079497906,0.5432357043235704,2.593188149709804,7,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.966666666666667,0.0,594.0,0,0,0.5454545454545454,0.4292929292929293,0.5808080808080808,0.48737373737373735,0.09343434343434343,0.5185185185185185,2.864195437222077,6,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,11.3,0.0,477.0,1,0,0.5471698113207547,0.2830188679245283,0.3081761006289308,0.41509433962264153,0.10691823899371072,0.37945492662473795,2.6644081778356736,3,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.3,0.0,513.0,1,0,0.5730994152046783,0.45614035087719296,0.3742690058479532,0.5146198830409356,0.14035087719298245,0.4678362573099415,2.6613659198369386,2,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,13.8,0.0,411.0,0,0,0.6423357664233577,0.32116788321167883,0.49635036496350365,0.4817518248175182,0.01459854014598544,0.48661800486618007,2.4715421232707944,3,0.4
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.8,0.0,360.0,1,0,0.5583333333333333,0.4083333333333333,0.625,0.48333333333333334,0.14166666666666666,0.5305555555555556,2.8740746567430606,10,0.68
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.514285714285714,0.0,429.0,0,0,0.6153846153846154,0.42657342657342656,0.5034965034965035,0.520979020979021,0.0174825174825175,0.5151515151515151,3.0469587825243565,10,0.84
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.3,0.0,1128.0,1,0,0.5851063829787234,0.425531914893617,0.4973404255319149,0.5053191489361702,0.007978723404255372,0.5026595744680851,3.0017733942225053,5,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,12.8,0.0,546.0,1,0,0.6758241758241759,0.44505494505494503,0.4945054945054945,0.5604395604395604,0.06593406593406592,0.5384615384615384,2.8135977647803547,1,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.514285714285714,0.0,351.0,1,0,0.6324786324786325,0.5042735042735043,0.4700854700854701,0.5683760683760684,0.09829059829059827,0.5356125356125356,2.83059178450904,7,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,9.55,0.0,1074.0,1,0,0.6620111731843575,0.4134078212290503,0.5949720670391061,0.5377094972067039,0.05726256983240219,0.5567970204841713,2.836187505595104,3,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.3,0.0,477.0,0,0,0.6855345911949685,0.4025157232704403,0.6666666666666666,0.5440251572327044,0.12264150943396224,0.5849056603773585,2.641936651005289,6,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.8,0.0,588.0,1,0,0.5816326530612245,0.4387755102040816,0.5612244897959183,0.5102040816326531,0.05102040816326525,0.5272108843537415,2.6374043222647785,3,0.64
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.3,0.0,543.0,0,0,0.6740331491712708,0.46408839779005523,0.5580110497237569,0.569060773480663,0.011049723756906049,0.565377532228361,2.7960603877385553,1,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,10.55,0.0,1551.0,1,0,0.5338491295938105,0.42166344294003866,0.3965183752417795,0.47775628626692457,0.08123791102514505,0.4506769825918762,3.0349716502584094,9,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.8,0.0,1395.0,1,0,0.5397849462365591,0.41935483870967744,0.3763440860215054,0.4795698924731183,0.10322580645161294,0.44516129032258067,3.0751598560433786,1,0.24
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,13.05,0.0,423.0,1,0,0.5390070921985816,0.41134751773049644,0.46808510638297873,0.475177304964539,0.007092198581560294,0.4728132387706856,2.732475528211847,3,0.52
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,11.55,0.0,612.0,1,0,0.5245098039215687,0.39215686274509803,0.46568627450980393,0.45833333333333337,0.007352941176470562,0.46078431372549017,2.8111318091344346,9,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.228571428571428,0.0,1236.0,1,0,0.5703883495145631,0.3737864077669903,0.529126213592233,0.47208737864077666,0.05703883495145634,0.4911003236245955,2.8171538615377063,2,0.52
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,11.466666666666667,0.0,2091.0,1,0,0.5896700143472023,0.406025824964132,0.5294117647058824,0.49784791965566716,0.0315638450502152,0.5083692013390723,2.9436552860718486,3,0.44
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.633333333333333,0.0,546.0,1,0,0.5714285714285714,0.3131868131868132,0.6153846153846154,0.4423076923076923,0.17307692307692313,0.5,2.349045061493989,1,0.6
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,12.55,0.0,453.0,0,0,0.6357615894039735,0.4900662251655629,0.543046357615894,0.5629139072847682,0.019867549668874163,0.5562913907284768,2.8899702316890132,4,0.76
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,14.3,0.0,363.0,1,0,0.49586776859504134,0.6942148760330579,0.6115702479338843,0.5950413223140496,0.016528925619834656,0.6005509641873278,2.751370510915725,2,0.68
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,10.633333333333333,0.0,1074.0,1,0,0.6089385474860335,0.5083798882681564,0.6229050279329609,0.5586592178770949,0.06424581005586594,0.5800744878957169,3.1218090495621476,6,0.56
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,11.05,0.0,2316.0,1,0,0.667098445595855,0.46243523316062174,0.6204663212435233,0.5647668393782384,0.05569948186528495,0.5833333333333334,3.0892146096282325,3,0.48
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,FP,9.8,0.0,585.0,1,0,0.4205128205128205,0.6974358974358974,0.6205128205128205,0.558974358974359,0.06153846153846154,0.5794871794871795,2.590602429552327,2,0.52
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.55,0.0,513.0,1,0,0.5730994152046783,0.38596491228070173,0.5964912280701754,0.47953216374269003,0.11695906432748537,0.5185185185185185,2.556860914806894,6,0.52
NC_008818.1,Hyperthermus,Archaea,60.88,0.5374,TP,10.5,0.0,327.0,1,0,0.6330275229357798,0.47706422018348627,0.6055045871559633,0.555045871559633,0.050458715596330306,0.5718654434250765,2.7151970836181363,2,0.84
