accession,genome_label,phylum,f1_pct,classification,rbs_score
NC_008818.1,Hyperthermus,Archaea,60.88,TP,11.55
NC_008818.1,Hyperthermus,Archaea,60.88,TP,9.55
NC_008818.1,Hyperthermus,Archaea,60.88,FP,9.9
NC_008818.1,Hyperthermus,Archaea,60.88,FP,6.3
NC_008818.1,Hyperthermus,Archaea,60.88,TP,12.8
NC_008818.1,Hyperthermus,Archaea,60.88,TP,14.05
NC_008818.1,Hyperthermus,Archaea,60.88,TP,15.8
NC_008818.1,Hyperthermus,Archaea,60.88,FP,7.5
NC_008818.1,Hyperthermus,Archaea,60.88,TP,12.4
NC_008818.1,Hyperthermus,Archaea,60.88,TP,14.05
NC_008818.1,Hyperthermus,Archaea,60.88,TP,10.8
NC_008818.1,Hyperthermus,Archaea,60.88,TP,11.228571428571428
NC_008818.1,Hyperthermus,Archaea,60.88,TP,11.3
NC_008818.1,Hyperthermus,Archaea,60.88,TP,12.8
NC_008818.1,Hyperthermus,Archaea,60.88,FP,11.3
NC_008818.1,Hyperthermus,Archaea,60.88,TP,12.228571428571428
NC_008818.1,Hyperthermus,Archaea,60.88,TP,12.8
NC_008818.1,Hyperthermus,Archaea,60.88,TP,14.014285714285714
NC_008818.1,Hyperthermus,Archaea,60.88,FP,11.3
NC_008818.1,Hyperthermus,Archaea,60.88,FP,11.3
NC_008818.1,Hyperthermus,Archaea,60.88,TP,12.8
NC_008818.1,Hyperthermus,Archaea,60.88,TP,12.466666666666667
NC_008818.1,Hyperthermus,Archaea,60.88,TP,10.728571428571428
NC_008818.1,Hyperthermus,Archaea,60.88,FP,-5.0
NC_008818.1,Hyperthermus,Archaea,60.88,TP,11.228571428571428
NC_008818.1,Hyperthermus,Archaea,60.88,FP,12.8
NC_008818.1,Hyperthermus,Archaea,60.88,FP,9.8
NC_008818.1,Hyperthermus,Archaea,60.88,TP,10.728571428571428
NC_008818.1,Hyperthermus,Archaea,60.88,TP,11.05
NC_008818.1,Hyperthermus,Archaea,60.88,FP,10.5
NC_008818.1,Hyperthermus,Archaea,60.88,TP,14.05
NC_008818.1,Hyperthermus,Archaea,60.88,TP,12.514285714285714
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,15.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.466666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,8.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,8.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,8.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.966666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.466666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.514285714285714
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,6.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,15.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,15.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,13.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.228571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,8.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,8.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.466666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,13.014285714285714
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,8.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,15.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.014285714285714
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.514285714285714
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,15.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,6.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.014285714285714
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.966666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,7.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.514285714285714
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,15.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.728571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,15.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,6.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,4.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.514285714285714
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,6.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,4.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,4.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,7.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,8.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.228571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,7.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,8.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.966666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,13.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.466666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,13.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,7.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.466666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.228571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.966666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,8.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,15.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.728571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.966666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,15.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,7.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,13.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,13.966666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.466666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.728571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.728571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,6.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,7.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,15.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.966666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.966666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,13.728571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,7.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.228571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,11.466666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.466666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,8.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.728571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,4.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,8.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,11.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,11.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,11.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,13.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.4
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.728571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,9.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,-5.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,11.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,11.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.466666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.633333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.0
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.9
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,9.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,14.3
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,13.966666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,11.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,11.05
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.8
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,10.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.133333333333333
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.466666666666667
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.55
NC_008268.1,Rhodococcus,Actinobacteria,65.34,FP,12.228571428571428
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,4.5
NC_008268.1,Rhodococcus,Actinobacteria,65.34,TP,12.133333333333333
